x,y,r
spei12,IND_H2O_USE_MGD_WS,0.03144755678610483
spei12,areasqkm,-0.14039953708712402
spei12,U_INDEX2_CHG_2001_11_PCT_RZ,-0.011903957124631685
spei12,GAP_PROT_1_2_PCT_WS,-0.13565862328226072
spei12,U_INDEX2_CHG_2001_11_PCT_WS,-0.10318809237752305
spei12,DAM_STORAGE_RATIO,0.06752487049147265
spei12,U_INDEX_CHG_2001_11_PCT_RZ,-0.06331915192045838
spei12,U_INDEX_CHG_2001_11_PCT_WS,-0.12880150096281415
spei12,NFHP15_HCI_LOCAL_WS,-0.0034427659566619423
spei12,MINET_DEN,-0.1635653878630449
spei12,AG_HYDRIC_PCT_WS,0.15248315210430477
spei12,AG_H2O_USE_05_WS,0.1474235221720705
spei12,PCT_IMPERVIOUSNESS2011_MEAN_WS,-0.14017118582890545
spei12,DITCH_DRAINAGE_WS_PCT,-0.018644943476162606
spei12,ICLUS_IC_DIFF_PCT,0.03487980504625182
spei12,CROP_MH_URB_CDLNLCD11_PCT_RZ,0.07879440292526116
longitude_dd,MEAN_WILDFIRE_RISK,0.035550281324278295
longitude_dd,HVH_WILDFIRE_RISK_PCT,-0.1483778086844313
longitude_dd,ECOREGION2013L3_1STCODE,-0.028611404527149113
longitude_dd,ROAD_2015_STRM_X_DENS_WS,-0.18769989669006734
longitude_dd,capt_yr,-0.2651549859854022
longitude_dd,pcpn_noaa,-0.07570996464010563
longitude_dd,capt_mon,0.09535909361160386
longitude_dd,DOM_H2O_USE_MGD_2005_WS,0.01011588756027926
longitude_dd,DASYMETRIC_POPULATION_DEN_WS,0.049477098915540044
longitude_dd,IND_H2O_USE_MGD_WS,0.09877068989045429
longitude_dd,areasqkm,-0.6454098035328721
longitude_dd,U_INDEX2_CHG_2001_11_PCT_RZ,-0.17726005884069765
longitude_dd,GAP_PROT_1_2_PCT_WS,-0.21091511625097747
longitude_dd,U_INDEX2_CHG_2001_11_PCT_WS,-0.42534090846149425
longitude_dd,DAM_STORAGE_RATIO,0.09740733447833544
longitude_dd,U_INDEX_CHG_2001_11_PCT_RZ,-0.07623019770097651
longitude_dd,U_INDEX_CHG_2001_11_PCT_WS,-0.22722626800628248
longitude_dd,NFHP15_HCI_LOCAL_WS,0.3358888290054806
longitude_dd,MINET_DEN,0.12201641817169732
longitude_dd,AG_HYDRIC_PCT_WS,0.006578222718377255
longitude_dd,AG_H2O_USE_05_WS,0.12252712030177504
longitude_dd,PCT_IMPERVIOUSNESS2011_MEAN_WS,0.1230370246378891
longitude_dd,DITCH_DRAINAGE_WS_PCT,-0.08826182482964359
longitude_dd,ICLUS_IC_DIFF_PCT,0.09815169308381161
longitude_dd,CROP_MH_URB_CDLNLCD11_PCT_RZ,0.12930057927564836
MEAN_WILDFIRE_RISK,HVH_WILDFIRE_RISK_PCT,0.9316809052337954
MEAN_WILDFIRE_RISK,ECOREGION2013L3_1STCODE,0.06306548713285925
MEAN_WILDFIRE_RISK,ROAD_2015_STRM_X_DENS_WS,-0.20126725419566727
MEAN_WILDFIRE_RISK,capt_yr,0.16803192419637694
MEAN_WILDFIRE_RISK,pcpn_noaa,-0.07504304359194973
MEAN_WILDFIRE_RISK,capt_mon,0.2247466363512525
MEAN_WILDFIRE_RISK,DOM_H2O_USE_MGD_2005_WS,0.055126970530914296
MEAN_WILDFIRE_RISK,DASYMETRIC_POPULATION_DEN_WS,0.04381444119320228
MEAN_WILDFIRE_RISK,IND_H2O_USE_MGD_WS,0.028157297172279366
MEAN_WILDFIRE_RISK,areasqkm,0.0543333326160716
MEAN_WILDFIRE_RISK,U_INDEX2_CHG_2001_11_PCT_RZ,1.308477317167356e-4
MEAN_WILDFIRE_RISK,GAP_PROT_1_2_PCT_WS,-0.00776614791766352
MEAN_WILDFIRE_RISK,U_INDEX2_CHG_2001_11_PCT_WS,-0.006122010474810133
MEAN_WILDFIRE_RISK,DAM_STORAGE_RATIO,-0.14001681431942833
MEAN_WILDFIRE_RISK,U_INDEX_CHG_2001_11_PCT_RZ,0.08216297206061696
MEAN_WILDFIRE_RISK,U_INDEX_CHG_2001_11_PCT_WS,0.08284455225733377
MEAN_WILDFIRE_RISK,NFHP15_HCI_LOCAL_WS,0.045371186934674936
MEAN_WILDFIRE_RISK,MINET_DEN,-0.07437825706860764
MEAN_WILDFIRE_RISK,AG_HYDRIC_PCT_WS,0.11606031070118775
MEAN_WILDFIRE_RISK,AG_H2O_USE_05_WS,-0.2728299479177932
MEAN_WILDFIRE_RISK,PCT_IMPERVIOUSNESS2011_MEAN_WS,-0.04311826117253759
MEAN_WILDFIRE_RISK,DITCH_DRAINAGE_WS_PCT,0.07108544787627612
MEAN_WILDFIRE_RISK,ICLUS_IC_DIFF_PCT,-0.10885874100876675
MEAN_WILDFIRE_RISK,CROP_MH_URB_CDLNLCD11_PCT_RZ,-0.20963619322888366
HVH_WILDFIRE_RISK_PCT,ECOREGION2013L3_1STCODE,0.05436065519939839
HVH_WILDFIRE_RISK_PCT,ROAD_2015_STRM_X_DENS_WS,-0.22934704624810928
HVH_WILDFIRE_RISK_PCT,capt_yr,0.13105409148612351
HVH_WILDFIRE_RISK_PCT,pcpn_noaa,-0.027517287179163137
HVH_WILDFIRE_RISK_PCT,capt_mon,0.12951268434345145
HVH_WILDFIRE_RISK_PCT,DOM_H2O_USE_MGD_2005_WS,0.01267630592379226
HVH_WILDFIRE_RISK_PCT,DASYMETRIC_POPULATION_DEN_WS,0.004025845846638042
HVH_WILDFIRE_RISK_PCT,IND_H2O_USE_MGD_WS,-8.116143552982541e-4
HVH_WILDFIRE_RISK_PCT,areasqkm,0.06033766910243126
HVH_WILDFIRE_RISK_PCT,U_INDEX2_CHG_2001_11_PCT_RZ,0.06081153124441607
HVH_WILDFIRE_RISK_PCT,GAP_PROT_1_2_PCT_WS,0.19690314884803398
HVH_WILDFIRE_RISK_PCT,U_INDEX2_CHG_2001_11_PCT_WS,0.17158895471327318
HVH_WILDFIRE_RISK_PCT,DAM_STORAGE_RATIO,-0.11128396934152494
HVH_WILDFIRE_RISK_PCT,U_INDEX_CHG_2001_11_PCT_RZ,0.17871204515373537
HVH_WILDFIRE_RISK_PCT,U_INDEX_CHG_2001_11_PCT_WS,0.26630356916225223
HVH_WILDFIRE_RISK_PCT,NFHP15_HCI_LOCAL_WS,0.019623422246090635
HVH_WILDFIRE_RISK_PCT,MINET_DEN,-0.20177161931427898
HVH_WILDFIRE_RISK_PCT,AG_HYDRIC_PCT_WS,0.23191577101642744
HVH_WILDFIRE_RISK_PCT,AG_H2O_USE_05_WS,-0.349548297157723
HVH_WILDFIRE_RISK_PCT,PCT_IMPERVIOUSNESS2011_MEAN_WS,-0.1689875443206183
HVH_WILDFIRE_RISK_PCT,DITCH_DRAINAGE_WS_PCT,0.1432209380224514
HVH_WILDFIRE_RISK_PCT,ICLUS_IC_DIFF_PCT,-0.1410040452582198
HVH_WILDFIRE_RISK_PCT,CROP_MH_URB_CDLNLCD11_PCT_RZ,-0.29163614540007915
ECOREGION2013L3_1STCODE,ROAD_2015_STRM_X_DENS_WS,-0.17819740563449402
ECOREGION2013L3_1STCODE,capt_yr,-0.35628317562215894
ECOREGION2013L3_1STCODE,pcpn_noaa,-0.0248356250943396
ECOREGION2013L3_1STCODE,capt_mon,-0.006707463145309539
ECOREGION2013L3_1STCODE,DOM_H2O_USE_MGD_2005_WS,-0.04664928273782557
ECOREGION2013L3_1STCODE,DASYMETRIC_POPULATION_DEN_WS,-0.03464644392846939
ECOREGION2013L3_1STCODE,IND_H2O_USE_MGD_WS,-0.02288982895251754
ECOREGION2013L3_1STCODE,areasqkm,-0.21686489147628116
ECOREGION2013L3_1STCODE,U_INDEX2_CHG_2001_11_PCT_RZ,0.10294698915230137
ECOREGION2013L3_1STCODE,GAP_PROT_1_2_PCT_WS,0.11445121054827764
ECOREGION2013L3_1STCODE,U_INDEX2_CHG_2001_11_PCT_WS,-0.08023682179380803
ECOREGION2013L3_1STCODE,DAM_STORAGE_RATIO,0.03538825117057328
ECOREGION2013L3_1STCODE,U_INDEX_CHG_2001_11_PCT_RZ,-0.012349028689130378
ECOREGION2013L3_1STCODE,U_INDEX_CHG_2001_11_PCT_WS,-0.0765280304824308
ECOREGION2013L3_1STCODE,NFHP15_HCI_LOCAL_WS,-0.04904450997323994
ECOREGION2013L3_1STCODE,MINET_DEN,-0.0092137117888174
ECOREGION2013L3_1STCODE,AG_HYDRIC_PCT_WS,-0.03943756651464414
ECOREGION2013L3_1STCODE,AG_H2O_USE_05_WS,-0.002805031024092596
ECOREGION2013L3_1STCODE,PCT_IMPERVIOUSNESS2011_MEAN_WS,0.02633636753022692
ECOREGION2013L3_1STCODE,DITCH_DRAINAGE_WS_PCT,-0.049426063362130075
ECOREGION2013L3_1STCODE,ICLUS_IC_DIFF_PCT,-0.008683064698514008
ECOREGION2013L3_1STCODE,CROP_MH_URB_CDLNLCD11_PCT_RZ,-0.005989466756877805
ROAD_2015_STRM_X_DENS_WS,capt_yr,-0.015289594248415138
ROAD_2015_STRM_X_DENS_WS,pcpn_noaa,-0.0800380268665326
ROAD_2015_STRM_X_DENS_WS,capt_mon,0.044930529401471936
ROAD_2015_STRM_X_DENS_WS,DOM_H2O_USE_MGD_2005_WS,-0.050953112940173566
ROAD_2015_STRM_X_DENS_WS,DASYMETRIC_POPULATION_DEN_WS,-0.08298666682047806
ROAD_2015_STRM_X_DENS_WS,IND_H2O_USE_MGD_WS,-0.17182402078063375
ROAD_2015_STRM_X_DENS_WS,areasqkm,0.3485327771748826
ROAD_2015_STRM_X_DENS_WS,U_INDEX2_CHG_2001_11_PCT_RZ,-0.2647251762850678
ROAD_2015_STRM_X_DENS_WS,GAP_PROT_1_2_PCT_WS,-0.29861951181307933
ROAD_2015_STRM_X_DENS_WS,U_INDEX2_CHG_2001_11_PCT_WS,-0.25124429077628857
ROAD_2015_STRM_X_DENS_WS,DAM_STORAGE_RATIO,0.11546159271337889
ROAD_2015_STRM_X_DENS_WS,U_INDEX_CHG_2001_11_PCT_RZ,-0.2633064260294532
ROAD_2015_STRM_X_DENS_WS,U_INDEX_CHG_2001_11_PCT_WS,-0.28395259059082784
ROAD_2015_STRM_X_DENS_WS,NFHP15_HCI_LOCAL_WS,-0.23520137190535592
ROAD_2015_STRM_X_DENS_WS,MINET_DEN,0.16911871335177597
ROAD_2015_STRM_X_DENS_WS,AG_HYDRIC_PCT_WS,0.03217967125693237
ROAD_2015_STRM_X_DENS_WS,AG_H2O_USE_05_WS,0.1916658891381107
ROAD_2015_STRM_X_DENS_WS,PCT_IMPERVIOUSNESS2011_MEAN_WS,0.05691037083353006
ROAD_2015_STRM_X_DENS_WS,DITCH_DRAINAGE_WS_PCT,-0.181548853293723
ROAD_2015_STRM_X_DENS_WS,ICLUS_IC_DIFF_PCT,0.09287857363454623
ROAD_2015_STRM_X_DENS_WS,CROP_MH_URB_CDLNLCD11_PCT_RZ,0.17446971842894055
capt_yr,pcpn_noaa,-0.01679058967221949
capt_yr,capt_mon,0.1164581637567461
capt_yr,DOM_H2O_USE_MGD_2005_WS,0.14007461282457917
capt_yr,DASYMETRIC_POPULATION_DEN_WS,0.13495963933260033
capt_yr,IND_H2O_USE_MGD_WS,0.08429974940315547
capt_yr,areasqkm,0.29709397977206603
capt_yr,U_INDEX2_CHG_2001_11_PCT_RZ,0.03805232609195952
capt_yr,GAP_PROT_1_2_PCT_WS,-0.04651639756704345
capt_yr,U_INDEX2_CHG_2001_11_PCT_WS,0.06008728277553074
capt_yr,DAM_STORAGE_RATIO,-0.08133985439114909
capt_yr,U_INDEX_CHG_2001_11_PCT_RZ,0.02917446481874074
capt_yr,U_INDEX_CHG_2001_11_PCT_WS,0.016179194279660015
capt_yr,NFHP15_HCI_LOCAL_WS,-0.2433333043665808
capt_yr,MINET_DEN,-0.036794928358810715
capt_yr,AG_HYDRIC_PCT_WS,0.07008065817980441
capt_yr,AG_H2O_USE_05_WS,0.11899935420301852
capt_yr,PCT_IMPERVIOUSNESS2011_MEAN_WS,0.015413962857203206
capt_yr,DITCH_DRAINAGE_WS_PCT,0.08052927279945558
capt_yr,ICLUS_IC_DIFF_PCT,0.048912149108682856
capt_yr,CROP_MH_URB_CDLNLCD11_PCT_RZ,0.1431431553761504
pcpn_noaa,capt_mon,-0.4741635951270421
pcpn_noaa,DOM_H2O_USE_MGD_2005_WS,0.041518957415661396
pcpn_noaa,DASYMETRIC_POPULATION_DEN_WS,0.052605921673733264
pcpn_noaa,IND_H2O_USE_MGD_WS,0.03889485483625563
pcpn_noaa,areasqkm,-0.06111888816438207
pcpn_noaa,U_INDEX2_CHG_2001_11_PCT_RZ,0.07541014049863258
pcpn_noaa,GAP_PROT_1_2_PCT_WS,0.2123141850030919
pcpn_noaa,U_INDEX2_CHG_2001_11_PCT_WS,0.12576537634203458
pcpn_noaa,DAM_STORAGE_RATIO,0.05512915239794579
pcpn_noaa,U_INDEX_CHG_2001_11_PCT_RZ,0.11603735046649262
pcpn_noaa,U_INDEX_CHG_2001_11_PCT_WS,0.16119867954133071
pcpn_noaa,NFHP15_HCI_LOCAL_WS,-0.15424734689624828
pcpn_noaa,MINET_DEN,0.048329736925239404
pcpn_noaa,AG_HYDRIC_PCT_WS,0.08971644038448316
pcpn_noaa,AG_H2O_USE_05_WS,0.018409449001952363
pcpn_noaa,PCT_IMPERVIOUSNESS2011_MEAN_WS,0.09743545428215973
pcpn_noaa,DITCH_DRAINAGE_WS_PCT,0.04330663933457185
pcpn_noaa,ICLUS_IC_DIFF_PCT,0.1530950621707985
pcpn_noaa,CROP_MH_URB_CDLNLCD11_PCT_RZ,0.09179181953091295
capt_mon,DOM_H2O_USE_MGD_2005_WS,-0.04486931404928132
capt_mon,DASYMETRIC_POPULATION_DEN_WS,-0.04235403274284479
capt_mon,IND_H2O_USE_MGD_WS,-0.033149419574665745
capt_mon,areasqkm,0.060603707687491876
capt_mon,U_INDEX2_CHG_2001_11_PCT_RZ,-0.06647357844948444
capt_mon,GAP_PROT_1_2_PCT_WS,-0.2068115945734005
capt_mon,U_INDEX2_CHG_2001_11_PCT_WS,-0.10296644648913554
capt_mon,DAM_STORAGE_RATIO,0.007295594649034202
capt_mon,U_INDEX_CHG_2001_11_PCT_RZ,-0.0914843291055893
capt_mon,U_INDEX_CHG_2001_11_PCT_WS,-0.12370763453902477
capt_mon,NFHP15_HCI_LOCAL_WS,0.2507294394951848
capt_mon,MINET_DEN,0.021284449098629716
capt_mon,AG_HYDRIC_PCT_WS,0.1585706656962188
capt_mon,AG_H2O_USE_05_WS,0.1640977363105765
capt_mon,PCT_IMPERVIOUSNESS2011_MEAN_WS,-0.012380395705378995
capt_mon,DITCH_DRAINAGE_WS_PCT,0.1247762593261981
capt_mon,ICLUS_IC_DIFF_PCT,0.03610191910173513
capt_mon,CROP_MH_URB_CDLNLCD11_PCT_RZ,0.1721040721677218
DOM_H2O_USE_MGD_2005_WS,DASYMETRIC_POPULATION_DEN_WS,0.9852863479487238
DOM_H2O_USE_MGD_2005_WS,IND_H2O_USE_MGD_WS,0.9042331066757987
DOM_H2O_USE_MGD_2005_WS,areasqkm,-0.06929660760845253
DOM_H2O_USE_MGD_2005_WS,U_INDEX2_CHG_2001_11_PCT_RZ,0.6266258727442732
DOM_H2O_USE_MGD_2005_WS,GAP_PROT_1_2_PCT_WS,-0.004076255490742703
DOM_H2O_USE_MGD_2005_WS,U_INDEX2_CHG_2001_11_PCT_WS,0.38692949242038976
DOM_H2O_USE_MGD_2005_WS,DAM_STORAGE_RATIO,-0.020614766519388445
DOM_H2O_USE_MGD_2005_WS,U_INDEX_CHG_2001_11_PCT_RZ,0.709279601727904
DOM_H2O_USE_MGD_2005_WS,U_INDEX_CHG_2001_11_PCT_WS,0.3981932962849885
DOM_H2O_USE_MGD_2005_WS,NFHP15_HCI_LOCAL_WS,-0.4461041170353227
DOM_H2O_USE_MGD_2005_WS,MINET_DEN,0.24921814876253687
DOM_H2O_USE_MGD_2005_WS,AG_HYDRIC_PCT_WS,-0.051012530289827024
DOM_H2O_USE_MGD_2005_WS,AG_H2O_USE_05_WS,-0.015903709668272054
DOM_H2O_USE_MGD_2005_WS,PCT_IMPERVIOUSNESS2011_MEAN_WS,0.4831590180110099
DOM_H2O_USE_MGD_2005_WS,DITCH_DRAINAGE_WS_PCT,-0.06401471391268553
DOM_H2O_USE_MGD_2005_WS,ICLUS_IC_DIFF_PCT,0.06393229952570098
DOM_H2O_USE_MGD_2005_WS,CROP_MH_URB_CDLNLCD11_PCT_RZ,0.03475677589657229
DASYMETRIC_POPULATION_DEN_WS,IND_H2O_USE_MGD_WS,0.9536033049373479
DASYMETRIC_POPULATION_DEN_WS,areasqkm,-0.13743028560845974
DASYMETRIC_POPULATION_DEN_WS,U_INDEX2_CHG_2001_11_PCT_RZ,0.6533395777516962
DASYMETRIC_POPULATION_DEN_WS,GAP_PROT_1_2_PCT_WS,0.024514387187705045
DASYMETRIC_POPULATION_DEN_WS,U_INDEX2_CHG_2001_11_PCT_WS,0.4036784936488405
DASYMETRIC_POPULATION_DEN_WS,DAM_STORAGE_RATIO,-0.001002623939747779
DASYMETRIC_POPULATION_DEN_WS,U_INDEX_CHG_2001_11_PCT_RZ,0.7633266527178956
DASYMETRIC_POPULATION_DEN_WS,U_INDEX_CHG_2001_11_PCT_WS,0.43963448378849296
DASYMETRIC_POPULATION_DEN_WS,NFHP15_HCI_LOCAL_WS,-0.43310292024254005
DASYMETRIC_POPULATION_DEN_WS,MINET_DEN,0.23658619706463616
DASYMETRIC_POPULATION_DEN_WS,AG_HYDRIC_PCT_WS,-0.01982203509076904
DASYMETRIC_POPULATION_DEN_WS,AG_H2O_USE_05_WS,-0.002472064684464235
DASYMETRIC_POPULATION_DEN_WS,PCT_IMPERVIOUSNESS2011_MEAN_WS,0.4932594031453709
DASYMETRIC_POPULATION_DEN_WS,DITCH_DRAINAGE_WS_PCT,-0.04289445391521234
DASYMETRIC_POPULATION_DEN_WS,ICLUS_IC_DIFF_PCT,0.05283185612526955
DASYMETRIC_POPULATION_DEN_WS,CROP_MH_URB_CDLNLCD11_PCT_RZ,0.04930675124942009
IND_H2O_USE_MGD_WS,areasqkm,-0.19552836140038873
IND_H2O_USE_MGD_WS,U_INDEX2_CHG_2001_11_PCT_RZ,0.7402827256442899
IND_H2O_USE_MGD_WS,GAP_PROT_1_2_PCT_WS,0.1157561157649595
IND_H2O_USE_MGD_WS,U_INDEX2_CHG_2001_11_PCT_WS,0.49994578619855984
IND_H2O_USE_MGD_WS,DAM_STORAGE_RATIO,-0.057463562692034745
IND_H2O_USE_MGD_WS,U_INDEX_CHG_2001_11_PCT_RZ,0.844875132573969
IND_H2O_USE_MGD_WS,U_INDEX_CHG_2001_11_PCT_WS,0.5368736708312374
IND_H2O_USE_MGD_WS,NFHP15_HCI_LOCAL_WS,-0.3302969634096764
IND_H2O_USE_MGD_WS,MINET_DEN,0.22546387704075335
IND_H2O_USE_MGD_WS,AG_HYDRIC_PCT_WS,-0.05668421263154163
IND_H2O_USE_MGD_WS,AG_H2O_USE_05_WS,-0.03758598651812834
IND_H2O_USE_MGD_WS,PCT_IMPERVIOUSNESS2011_MEAN_WS,0.4878099561616172
IND_H2O_USE_MGD_WS,DITCH_DRAINAGE_WS_PCT,0.042580794109927975
IND_H2O_USE_MGD_WS,ICLUS_IC_DIFF_PCT,-0.08019235789859845
IND_H2O_USE_MGD_WS,CROP_MH_URB_CDLNLCD11_PCT_RZ,-0.005870823669868195
areasqkm,U_INDEX2_CHG_2001_11_PCT_RZ,-0.06317584891566512
areasqkm,GAP_PROT_1_2_PCT_WS,-0.19678540323029134
areasqkm,U_INDEX2_CHG_2001_11_PCT_WS,0.05974824926707331
areasqkm,DAM_STORAGE_RATIO,-0.23814465877137234
areasqkm,U_INDEX_CHG_2001_11_PCT_RZ,-0.1931699616575831
areasqkm,U_INDEX_CHG_2001_11_PCT_WS,-0.12091024852509008
areasqkm,NFHP15_HCI_LOCAL_WS,-0.03620251417280455
areasqkm,MINET_DEN,0.40741905939699485
areasqkm,AG_HYDRIC_PCT_WS,-0.17301537051392768
areasqkm,AG_H2O_USE_05_WS,-0.2036143322207733
areasqkm,PCT_IMPERVIOUSNESS2011_MEAN_WS,0.2725487137387198
areasqkm,DITCH_DRAINAGE_WS_PCT,-0.15446388983489448
areasqkm,ICLUS_IC_DIFF_PCT,0.07783459656464066
areasqkm,CROP_MH_URB_CDLNLCD11_PCT_RZ,0.008204388675227221
U_INDEX2_CHG_2001_11_PCT_RZ,GAP_PROT_1_2_PCT_WS,0.4702195532018386
U_INDEX2_CHG_2001_11_PCT_RZ,U_INDEX2_CHG_2001_11_PCT_WS,0.8193135182133542
U_INDEX2_CHG_2001_11_PCT_RZ,DAM_STORAGE_RATIO,-0.11285690883275962
U_INDEX2_CHG_2001_11_PCT_RZ,U_INDEX_CHG_2001_11_PCT_RZ,0.7987861058840781
U_INDEX2_CHG_2001_11_PCT_RZ,U_INDEX_CHG_2001_11_PCT_WS,0.6546814805736596
U_INDEX2_CHG_2001_11_PCT_RZ,NFHP15_HCI_LOCAL_WS,-0.293271659884111
U_INDEX2_CHG_2001_11_PCT_RZ,MINET_DEN,0.06712128552055316
U_INDEX2_CHG_2001_11_PCT_RZ,AG_HYDRIC_PCT_WS,-0.03980526962015548
U_INDEX2_CHG_2001_11_PCT_RZ,AG_H2O_USE_05_WS,-0.07250674780213899
U_INDEX2_CHG_2001_11_PCT_RZ,PCT_IMPERVIOUSNESS2011_MEAN_WS,0.28484490721896977
U_INDEX2_CHG_2001_11_PCT_RZ,DITCH_DRAINAGE_WS_PCT,0.2209479286805416
U_INDEX2_CHG_2001_11_PCT_RZ,ICLUS_IC_DIFF_PCT,-0.1512649109337322
U_INDEX2_CHG_2001_11_PCT_RZ,CROP_MH_URB_CDLNLCD11_PCT_RZ,-0.08684646122091834
GAP_PROT_1_2_PCT_WS,U_INDEX2_CHG_2001_11_PCT_WS,0.7080146869386605
GAP_PROT_1_2_PCT_WS,DAM_STORAGE_RATIO,-0.08175371610074895
GAP_PROT_1_2_PCT_WS,U_INDEX_CHG_2001_11_PCT_RZ,0.5729771038419978
GAP_PROT_1_2_PCT_WS,U_INDEX_CHG_2001_11_PCT_WS,0.7937073069428651
GAP_PROT_1_2_PCT_WS,NFHP15_HCI_LOCAL_WS,-0.017177193070113905
GAP_PROT_1_2_PCT_WS,MINET_DEN,-0.11477865516516177
GAP_PROT_1_2_PCT_WS,AG_HYDRIC_PCT_WS,0.17055800530881526
GAP_PROT_1_2_PCT_WS,AG_H2O_USE_05_WS,-0.053253089854437725
GAP_PROT_1_2_PCT_WS,PCT_IMPERVIOUSNESS2011_MEAN_WS,-0.04605170464356786
GAP_PROT_1_2_PCT_WS,DITCH_DRAINAGE_WS_PCT,0.6082718400824043
GAP_PROT_1_2_PCT_WS,ICLUS_IC_DIFF_PCT,-0.11462777458432326
GAP_PROT_1_2_PCT_WS,CROP_MH_URB_CDLNLCD11_PCT_RZ,-0.08537831916321552
U_INDEX2_CHG_2001_11_PCT_WS,DAM_STORAGE_RATIO,-0.13134095456475686
U_INDEX2_CHG_2001_11_PCT_WS,U_INDEX_CHG_2001_11_PCT_RZ,0.7961019105032784
U_INDEX2_CHG_2001_11_PCT_WS,U_INDEX_CHG_2001_11_PCT_WS,0.8869848437316202
U_INDEX2_CHG_2001_11_PCT_WS,NFHP15_HCI_LOCAL_WS,-0.20285067799211032
U_INDEX2_CHG_2001_11_PCT_WS,MINET_DEN,-0.050972969364474756
U_INDEX2_CHG_2001_11_PCT_WS,AG_HYDRIC_PCT_WS,0.07228100265769412
U_INDEX2_CHG_2001_11_PCT_WS,AG_H2O_USE_05_WS,-0.08535232599508993
U_INDEX2_CHG_2001_11_PCT_WS,PCT_IMPERVIOUSNESS2011_MEAN_WS,0.10364370542752488
U_INDEX2_CHG_2001_11_PCT_WS,DITCH_DRAINAGE_WS_PCT,0.5094719156826494
U_INDEX2_CHG_2001_11_PCT_WS,ICLUS_IC_DIFF_PCT,-0.1829500486408669
U_INDEX2_CHG_2001_11_PCT_WS,CROP_MH_URB_CDLNLCD11_PCT_RZ,-0.12905557168029155
DAM_STORAGE_RATIO,U_INDEX_CHG_2001_11_PCT_RZ,-0.0727368235381185
DAM_STORAGE_RATIO,U_INDEX_CHG_2001_11_PCT_WS,-0.07750747277499867
DAM_STORAGE_RATIO,NFHP15_HCI_LOCAL_WS,0.06388122840654799
DAM_STORAGE_RATIO,MINET_DEN,-0.10817331163234123
DAM_STORAGE_RATIO,AG_HYDRIC_PCT_WS,0.5824350208777004
DAM_STORAGE_RATIO,AG_H2O_USE_05_WS,0.3138679038563633
DAM_STORAGE_RATIO,PCT_IMPERVIOUSNESS2011_MEAN_WS,-0.07218875943077667
DAM_STORAGE_RATIO,DITCH_DRAINAGE_WS_PCT,0.006257591662393651
DAM_STORAGE_RATIO,ICLUS_IC_DIFF_PCT,0.5081615273838256
DAM_STORAGE_RATIO,CROP_MH_URB_CDLNLCD11_PCT_RZ,0.41582709017714226
U_INDEX_CHG_2001_11_PCT_RZ,U_INDEX_CHG_2001_11_PCT_WS,0.8959935486563873
U_INDEX_CHG_2001_11_PCT_RZ,NFHP15_HCI_LOCAL_WS,-0.23281188960838203
U_INDEX_CHG_2001_11_PCT_RZ,MINET_DEN,0.14653916768613687
U_INDEX_CHG_2001_11_PCT_RZ,AG_HYDRIC_PCT_WS,0.08668991145986579
U_INDEX_CHG_2001_11_PCT_RZ,AG_H2O_USE_05_WS,-0.04731295149730783
U_INDEX_CHG_2001_11_PCT_RZ,PCT_IMPERVIOUSNESS2011_MEAN_WS,0.3861028327850045
U_INDEX_CHG_2001_11_PCT_RZ,DITCH_DRAINAGE_WS_PCT,0.4167220973108583
U_INDEX_CHG_2001_11_PCT_RZ,ICLUS_IC_DIFF_PCT,-0.10324074172840587
U_INDEX_CHG_2001_11_PCT_RZ,CROP_MH_URB_CDLNLCD11_PCT_RZ,-0.025468400088106947
U_INDEX_CHG_2001_11_PCT_WS,NFHP15_HCI_LOCAL_WS,-0.11997897863687651
U_INDEX_CHG_2001_11_PCT_WS,MINET_DEN,0.030048283615031188
U_INDEX_CHG_2001_11_PCT_WS,AG_HYDRIC_PCT_WS,0.17861325289647262
U_INDEX_CHG_2001_11_PCT_WS,AG_H2O_USE_05_WS,-0.05003030405976639
U_INDEX_CHG_2001_11_PCT_WS,PCT_IMPERVIOUSNESS2011_MEAN_WS,0.19630735272420324
U_INDEX_CHG_2001_11_PCT_WS,DITCH_DRAINAGE_WS_PCT,0.6313267024878356
U_INDEX_CHG_2001_11_PCT_WS,ICLUS_IC_DIFF_PCT,-0.10928229895479004
U_INDEX_CHG_2001_11_PCT_WS,CROP_MH_URB_CDLNLCD11_PCT_RZ,-0.0491194466503611
NFHP15_HCI_LOCAL_WS,MINET_DEN,0.1737284236600775
NFHP15_HCI_LOCAL_WS,AG_HYDRIC_PCT_WS,0.2604942281201359
NFHP15_HCI_LOCAL_WS,AG_H2O_USE_05_WS,0.058652669126103923
NFHP15_HCI_LOCAL_WS,PCT_IMPERVIOUSNESS2011_MEAN_WS,-0.0012030008508718635
NFHP15_HCI_LOCAL_WS,DITCH_DRAINAGE_WS_PCT,0.26617690489185675
NFHP15_HCI_LOCAL_WS,ICLUS_IC_DIFF_PCT,0.06629784137676611
NFHP15_HCI_LOCAL_WS,CROP_MH_URB_CDLNLCD11_PCT_RZ,0.20168346474059148
MINET_DEN,AG_HYDRIC_PCT_WS,-0.0770673653974871
MINET_DEN,AG_H2O_USE_05_WS,-0.06805894588146981
MINET_DEN,PCT_IMPERVIOUSNESS2011_MEAN_WS,0.9364241540870228
